Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
10/30/2012,El Dorado County AQMD,El Dorado,Mountain Counties,3,1,38.606,-120.513,UNK,Leoni Meadows Camp,Leoni Meadows,UNK,UNK,UNK
10/30/2012,El Dorado County AQMD,El Dorado,Mountain Counties,10,10,38.712,-120.594,UNK,California State Parks,Sly Park Hotshot Base & Sierra Springs Guard Station,Hand Pile,Natural,50
10/30/2012,El Dorado County AQMD,El Dorado,Mountain Counties,138,138,38.669,-120.237,UNK,California State Parks,Alder,Machine Pile,Slash,UNK
10/30/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,4,2,38.48,-120.007,UNK,US Forest Service,Lake Alpine RAC,Hand Pile,Natural,UNK
10/30/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,4,4,38.462,-120.053,UNK,US Forest Service,Bloods Ridge,Hand Pile,Natural,UNK
10/30/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,5,8,38.456,-119.564,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
10/30/2012,Placer County APCD,Placer,Lake Tahoe,3,1,39.134,-120.161,UNK,US Forest Service,Timberland,Hand Pile,Slash,UNK
10/31/2012,Butte County AQMD,Butte,Sacramento Valley,20,7.5,39.907,-121.595,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
10/31/2012,Butte County AQMD,Butte,Sacramento Valley,20,7.5,39.907,-121.595,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
10/31/2012,El Dorado County AQMD,El Dorado,Mountain Counties,2,0.5,38.606,-120.513,UNK,Leoni Meadows Camp,Leoni Meadows,UNK,UNK,UNK
10/31/2012,El Dorado County AQMD,El Dorado,Mountain Counties,10,10,38.712,-120.594,UNK,California State Parks,Sly Park Hotshot Base & Sierra Springs Guard Station,Hand Pile,Natural,50
10/31/2012,El Dorado County AQMD,El Dorado,Mountain Counties,377,60,38.72,-120.215,UNK,California State Parks,Silver Saddle,Machine Pile,Slash,900
10/31/2012,Feather River AQMD,Yuba,Sacramento Valley,UNK,4,39.397,-121.147,UNK,US Forest Service,Feather River Pile Burn Yuba County,UNK,UNK,UNK
10/31/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,3,1,38.48,-120.007,UNK,US Forest Service,Lake Alpine RAC,Hand Pile,Natural,UNK
11/1/2012,Butte County AQMD,Butte,Sacramento Valley,UNK,52,39.581,-121.159,UNK,Soper-Wheeler Company LLC,South Moorville,Machine Pile,Slash,UNK
11/1/2012,El Dorado County AQMD,El Dorado,Lake Tahoe,3,2,38.934,-120.076,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/1/2012,El Dorado County AQMD,El Dorado,Mountain Counties,10,10,38.712,-120.594,UNK,California State Parks,Sly Park Hotshot Base & Sierra Springs Guard Station,Hand Pile,Natural,50
11/1/2012,El Dorado County AQMD,El Dorado,Mountain Counties,377,150,38.72,-120.215,UNK,California State Parks,Silver Saddle,Machine Pile,Slash,2250
11/1/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,3,2,38.48,-120.007,UNK,US Forest Service,Lake Alpine RAC,Hand Pile,Natural,UNK
11/1/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,5,4,38.456,-119.564,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/1/2012,Placer County APCD,Placer,Lake Tahoe,3,0.5,39.134,-120.161,UNK,US Forest Service,Timberland,Hand Pile,Slash,UNK
11/1/2012,Placer County APCD,Placer,Mountain Counties,10,3,39.3,-120.38,UNK,US Forest Service,USFS-TKRD-Donner Summit Piles,Hand Pile,Natural,UNK
11/1/2012,Placer County APCD,Placer,Lake Tahoe,5,5,39.249,-120.034,UNK,North Lake Tahoe Fire Protection District,Kingswood Estates HOA,Hand Pile,Slash,UNK
11/2/2012,El Dorado County AQMD,El Dorado,Lake Tahoe,3,3,38.934,-120.076,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/2/2012,El Dorado County AQMD,El Dorado,Mountain Counties,10,10,38.712,-120.594,UNK,California State Parks,Sly Park Hotshot Base & Sierra Springs Guard Station,Hand Pile,Natural,50
11/2/2012,El Dorado County AQMD,El Dorado,Mountain Counties,377,150,38.72,-120.215,UNK,California State Parks,Silver Saddle,Machine Pile,Slash,2250
11/2/2012,Placer County APCD,Placer,Lake Tahoe,0.05,0.05,39.177,-120.143,UNK,US Forest Service,Bunker ULM,Hand Pile,Slash,UNK
11/2/2012,Placer County APCD,Placer,Mountain Counties,0.5,0.25,39.065,-120.973,UNK,Cal Fire,Mt Howell Burn,UNK,UNK,UNK
11/5/2012,Butte County AQMD,Butte,Sacramento Valley,UNK,20,39.91,-121.696,UNK,Individual,Big Chico Creek,Broadcast,Natural,30
11/5/2012,Tehama County APCD,Tehama,Sacramento Valley,20.011,20.011,40.197,-121.605,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/6/2012,Tehama County APCD,Tehama,Sacramento Valley,19,11,40.181,-121.603,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/6/2012,Tehama County APCD,Tehama,Sacramento Valley,14,14,40.126,-121.609,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/7/2012,El Dorado County AQMD,El Dorado,Mountain Counties,5,3,38.606,-120.513,UNK,Leoni Meadows Camp,Leoni Meadows,UNK,UNK,UNK
11/7/2012,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.934,-120.076,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/7/2012,Glenn County APCD,Glenn,Sacramento Valley,105,105,39.686,-122.709,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/7/2012,Placer County APCD,Placer,Mountain Counties,210,50,39.096,-120.571,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/7/2012,Tehama County APCD,Tehama,Sacramento Valley,20.011,2,40.197,-121.605,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/7/2012,Tehama County APCD,Tehama,Sacramento Valley,14,14,40.126,-121.609,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/8/2012,Butte County AQMD,Butte,Sacramento Valley,UNK,54,39.581,-121.159,UNK,Soper-Wheeler Company LLC,South Moorville,Machine Pile,Slash,UNK
11/8/2012,El Dorado County AQMD,El Dorado,Mountain Counties,5,2,38.606,-120.513,UNK,Leoni Meadows Camp,Leoni Meadows,UNK,UNK,UNK
11/8/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,2,2,38.48,-120.007,UNK,US Forest Service,Lake Alpine RAC,Hand Pile,Natural,UNK
11/9/2012,Butte County AQMD,Butte,Sacramento Valley,6,6,39.934,-121.532,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/9/2012,Butte County AQMD,Butte,Sacramento Valley,6,6,39.926,-121.53,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/9/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,4,4,38.48,-120.007,UNK,US Forest Service,Lake Alpine RAC,Hand Pile,Natural,UNK
11/9/2012,Northern Sierra AQMD,Plumas,Mountain Counties,6,6,39.937,-120.86,UNK,US Forest Service,American Valley,Hand Pile,Mixed Conifer,UNK
11/9/2012,Tehama County APCD,Tehama,Sacramento Valley,3,3,40.003,-121.637,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/9/2012,Tehama County APCD,Tehama,Sacramento Valley,4,4,40.011,-121.643,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/9/2012,Tehama County APCD,Tehama,Sacramento Valley,4,4,40.005,-121.651,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/9/2012,Tehama County APCD,Tehama,Sacramento Valley,4,4,40,-121.648,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/10/2012,Butte County AQMD,Butte,Sacramento Valley,21.356,12,39.883,-121.513,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/10/2012,Butte County AQMD,Butte,Sacramento Valley,21.076,12,39.88,-121.518,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/10/2012,Butte County AQMD,Butte,Sacramento Valley,19.585,20,39.891,-121.518,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/10/2012,El Dorado County AQMD,El Dorado,Lake Tahoe,3,3,38.936,-120.072,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/11/2012,Butte County AQMD,Butte,Sacramento Valley,8,8,39.933,-121.524,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/11/2012,El Dorado County AQMD,El Dorado,Mountain Counties,20,3,38.704,-120.497,UNK,US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
11/11/2012,Placer County APCD,Placer,Mountain Counties,10,8,39.043,-120.562,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/12/2012,Butte County AQMD,Butte,Sacramento Valley,10,10,39.902,-121.5,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/12/2012,Butte County AQMD,Butte,Sacramento Valley,10,10,39.909,-121.499,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/12/2012,Butte County AQMD,Butte,Sacramento Valley,15,15,39.926,-121.53,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/12/2012,Butte County AQMD,Butte,Sacramento Valley,UNK,19.892,39.933,-121.524,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/12/2012,Placer County APCD,Placer,Mountain Counties,8,3,39.043,-120.562,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/13/2012,Butte County AQMD,Butte,Sacramento Valley,UNK,12,39.902,-121.5,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/13/2012,Butte County AQMD,Butte,Sacramento Valley,UNK,15,39.883,-121.513,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/13/2012,El Dorado County AQMD,El Dorado,Lake Tahoe,2,1.5,38.989,-120.1,UNK,California State Parks,DL Bliss State Park burn piles,Hand Pile,Slash,UNK
11/13/2012,El Dorado County AQMD,El Dorado,Lake Tahoe,3,2,38.951,-120.109,UNK,California State Parks,Emerald Bay / So. Bliss burn piles,Hand Pile,Slash,UNK
11/13/2012,El Dorado County AQMD,El Dorado,Mountain Counties,3,2,38.606,-120.513,UNK,Leoni Meadows Camp,Leoni Meadows,UNK,UNK,UNK
11/13/2012,El Dorado County AQMD,El Dorado,Mountain Counties,5,5,38.711,-120.592,UNK,US Forest Service,Sly Park,Broadcast,Natural,UNK
11/13/2012,El Dorado County AQMD,El Dorado,Mountain Counties,66,8,38.91,-120.53,UNK,US Forest Service,Hartless Unit 21,Machine,Slash,UNK
11/13/2012,El Dorado County AQMD,El Dorado,Mountain Counties,20,8,38.624,-120.489,UNK,US Forest Service,Misc District Piles,Broadcast,Natural,UNK
11/13/2012,El Dorado County AQMD,El Dorado,Mountain Counties,13,9,38.711,-120.318,UNK,US Forest Service,Alder A,Broadcast,Natural,UNK
11/13/2012,El Dorado County AQMD,El Dorado,Mountain Counties,10,10,38.918,-120.756,UNK,US Forest Service,Mace Mill Pile,Hand Pile,Brush,UNK
11/13/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,2,2,38.462,-120.053,UNK,US Forest Service,Bloods Ridge,Hand Pile,Natural,UNK
11/13/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,10,5,38.456,-119.564,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/13/2012,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.88,-121.195,UNK,US Forest Service,Bucks Lake Quarry,Machine Pile,Slash,UNK
11/13/2012,Northern Sierra AQMD,Plumas,Mountain Counties,6,6,39.966,-120.99,UNK,US Forest Service,Snake Lake Meadow,Hand Pile,Mixed Conifer,UNK
11/13/2012,Placer County APCD,Placer,Mountain Counties,35,15,39.043,-120.562,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/14/2012,El Dorado County AQMD,El Dorado,Lake Tahoe,0.25,0.25,38.896,-120.038,UNK,US Forest Service,Uplands ULM,Hand Pile,Natural,UNK
11/14/2012,El Dorado County AQMD,El Dorado,Lake Tahoe,1,0.5,38.989,-120.1,UNK,California State Parks,DL Bliss State Park burn piles,Hand Pile,Slash,UNK
11/14/2012,El Dorado County AQMD,El Dorado,Lake Tahoe,1.5,1,38.951,-120.109,UNK,California State Parks,Emerald Bay / So. Bliss burn piles,Hand Pile,Slash,UNK
11/14/2012,El Dorado County AQMD,El Dorado,Mountain Counties,4,2,38.606,-120.513,UNK,Leoni Meadows Camp,Leoni Meadows,UNK,UNK,UNK
11/14/2012,El Dorado County AQMD,El Dorado,Mountain Counties,13,5,38.669,-120.237,UNK,US Forest Service,Alder,Machine Pile,Slash,UNK
11/14/2012,El Dorado County AQMD,El Dorado,Mountain Counties,20,15,38.704,-120.497,UNK,US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
11/14/2012,Glenn County APCD,Glenn,Sacramento Valley,138,63,39.686,-122.709,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/14/2012,Great Basin Unified APCD,Inyo,Great Basin Valleys,2,1,36.869,-118.159,T7n R17e S13,County of Inyo,Lower Owens River Project,UNK,UNK,UNK
11/14/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,10,4,38.456,-119.564,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/14/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,5,5,38.462,-120.053,UNK,US Forest Service,Bloods Ridge,Hand Pile,Natural,UNK
11/14/2012,Northern Sierra AQMD,Plumas,Mountain Counties,3,3,39.966,-121.046,UNK,US Forest Service,Meadow Valley Cleanup,Landing Pile,Mixed Conifer,UNK
11/14/2012,Placer County APCD,Placer,Lake Tahoe,0.25,0.25,39.173,-120.141,UNK,US Forest Service,BUNKER ULM,Hand Pile,Slash,UNK
11/14/2012,Placer County APCD,Placer,Mountain Counties,2,2,39.099,-120.52,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/14/2012,Tehama County APCD,Tehama,Sacramento Valley,17.161,17.161,40.197,-121.59,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/14/2012,Tehama County APCD,Tehama,Sacramento Valley,17.943,17.943,40.198,-121.583,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/14/2012,Tehama County APCD,Tehama,Sacramento Valley,21.708,21.708,40.189,-121.592,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/15/2012,El Dorado County AQMD,El Dorado,Lake Tahoe,0.25,0.25,38.896,-120.038,UNK,US Forest Service,Uplands ULM,Hand Pile,Natural,UNK
11/15/2012,El Dorado County AQMD,El Dorado,Mountain Counties,4,2,38.606,-120.513,UNK,Leoni Meadows Camp,Leoni Meadows,UNK,UNK,UNK
11/15/2012,El Dorado County AQMD,El Dorado,Mountain Counties,20,12,38.95,-120.48,UNK,Sierra Pacific Industries,Hartless Unit 3,Machine,Slash,UNK
11/15/2012,El Dorado County AQMD,El Dorado,Mountain Counties,10,15,38.95,-120.47,UNK,US Forest Service,Hartless Unit 4,Machine,Slash,UNK
11/15/2012,El Dorado County AQMD,El Dorado,Mountain Counties,20,20,38.704,-120.497,UNK,US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
11/15/2012,El Dorado County AQMD,El Dorado,Mountain Counties,52,52,38.802,-120.286,UNK,Sierra Pacific Industries,Sugarloaf North,Machine Pile,Slash,UNK
11/15/2012,El Dorado County AQMD,El Dorado,Mountain Counties,45,63,38.93,-120.49,UNK,Sierra Pacific Industries,Hartless Unit 23,Broadcast,Natural,132.3
11/15/2012,El Dorado County AQMD,El Dorado,Mountain Counties,145,145,38.868,-120.507,UNK,Sierra Pacific Industries,NOODLES,Machine Pile,Slash,UNK
11/15/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,2,2,38.472,-120.047,UNK,US Forest Service,Bear Valley,Hand Pile,Natural,UNK
11/15/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,5,2,38.456,-119.564,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/15/2012,Great Basin Unified APCD,Mono,Great Basin Valleys,17,17,37.854,-118.876,UNK,US Forest Service,24A Spitfire,Broadcast,Natural,UNK
11/15/2012,Great Basin Unified APCD,Mono,Great Basin Valleys,21,21,37.854,-118.876,UNK,US Forest Service,22B Spitfire,Broadcast,Natural,UNK
11/15/2012,Great Basin Unified APCD,Mono,Great Basin Valleys,54,54,37.854,-118.876,UNK,US Forest Service,20A Spitfire,Broadcast,Natural,UNK
11/15/2012,Northern Sierra AQMD,Plumas,Mountain Counties,5,5,39.88,-121.12,UNK,US Forest Service,Bucks Project - Aspen,Hand Pile,Slash,UNK
11/15/2012,Placer County APCD,Placer,Lake Tahoe,0.25,0.25,39.173,-120.141,UNK,US Forest Service,BUNKER ULM,Hand Pile,Slash,UNK
11/15/2012,Tehama County APCD,Tehama,Sacramento Valley,5,20,39.924,-122.889,UNK,US Forest Service,Tehama County Pile Burning,Hand Pile,Slash,UNK
11/16/2012,El Dorado County AQMD,El Dorado,Mountain Counties,5,3,38.606,-120.513,UNK,Leoni Meadows Camp,Leoni Meadows,UNK,UNK,UNK
11/16/2012,El Dorado County AQMD,El Dorado,Mountain Counties,20,19,38.704,-120.497,UNK,US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
11/16/2012,El Dorado County AQMD,El Dorado,Mountain Counties,46,46,38.937,-120.369,UNK,Sierra Pacific Industries,CHEESECAKE,Machine Pile,Slash,UNK
11/16/2012,El Dorado County AQMD,El Dorado,Mountain Counties,154,139,38.868,-120.507,UNK,Sierra Pacific Industries,NOODLES,Machine Pile,Slash,UNK
11/16/2012,Great Basin Unified APCD,Alpine,Great Basin Valleys,8,8,38.462,-120.053,UNK,US Forest Service,Bloods Ridge,Hand Pile,Natural,UNK
11/16/2012,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.181,-120.591,UNK,US Forest Service,Antelope Lake Boat Ramp,Hand Pile,Slash,UNK
11/16/2012,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.196,-120.609,UNK,US Forest Service,Boulder Creek Admin,Hand Pile,Slash,UNK
11/16/2012,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.196,-120.609,UNK,US Forest Service,Boulder Creek Camp Ground,Machine Pile,Natural,UNK
11/16/2012,Northern Sierra AQMD,Plumas,Mountain Counties,30,131,39.923,-120.804,UNK,US Forest Service,Empire Hand Thin,Hand Pile,Mixed Conifer,UNK
11/16/2012,Placer County APCD,Placer,Sacramento Valley,10,1,39.015,-121.136,UNK,Bella Wildfire & Forestry Services,HBRP 1,Hand Pile,Natural,UNK
11/16/2012,Placer County APCD,Placer,Mountain Counties,1,1,39.249,-120.69,UNK,Sierra Pacific Industries,13-0503,Broadcast,Natural,12
11/16/2012,Placer County APCD,Placer,Mountain Counties,2,1,39.243,-120.675,UNK,Sierra Pacific Industries,19-0409,Broadcast,Natural,12
11/16/2012,Placer County APCD,Placer,Mountain Counties,2,2,39.237,-120.68,UNK,Sierra Pacific Industries,19-0206,Broadcast,Natural,24
11/16/2012,Placer County APCD,Placer,Mountain Counties,5,5,39.031,-120.357,T7n R17e S13,Sierra Pacific Industries,BARTS VALLEY,Machine Pile,Slash,UNK
11/16/2012,Placer County APCD,Placer,Mountain Counties,7,7,39.231,-120.706,UNK,Sierra Pacific Industries,23-0701,Machine Pile,Slash,UNK
11/16/2012,Placer County APCD,Placer,Mountain Counties,9,9,39.242,-120.711,UNK,Sierra Pacific Industries,23-0509,Machine Pile,Slash,UNK
11/16/2012,Placer County APCD,Placer,Mountain Counties,15,15,39.233,-120.712,UNK,Sierra Pacific Industries,23-0302,Machine Pile,Slash,UNK
11/16/2012,Placer County APCD,Placer,Mountain Counties,16,16,39.254,-120.702,UNK,Sierra Pacific Industries,14-1007,Machine Pile,Slash,UNK
11/16/2012,Tehama County APCD,Tehama,Sacramento Valley,120,60,39.944,-122.804,UNK,Crane Mills,Middle Ridge THP,Machine Pile,Slash,UNK
11/16/2012,Tehama County APCD,Tehama,Sacramento Valley,75,75,40.07,-122.748,UNK,Crane Mills,Buck Creek THP,Machine Pile,Slash,UNK
11/17/2012,Feather River AQMD,Yuba,Sacramento Valley,9.2,9.2,39.422,-121.035,UNK,Sierra Pacific Industries,13-0502,Machine Pile,Slash,UNK
11/17/2012,Feather River AQMD,Yuba,Sacramento Valley,12.1,12.1,39.423,-121.032,UNK,Sierra Pacific Industries,13-0602,Machine Pile,Slash,UNK
11/17/2012,Feather River AQMD,Yuba,Sacramento Valley,29.2,29.2,39.436,-121.05,UNK,Sierra Pacific Industries,11-0601,Machine Pile,Slash,UNK
11/19/2012,El Dorado County AQMD,El Dorado,Mountain Counties,3,2,38.606,-120.513,UNK,Leoni Meadows Camp,Leoni Meadows,UNK,UNK,UNK
11/19/2012,El Dorado County AQMD,El Dorado,Mountain Counties,3,3,38.712,-120.594,UNK,US Forest Service,Sly Park Hotshot Base & Sierra Springs Guard Station,Hand Pile,Natural,15
11/19/2012,Great Basin Unified APCD,Inyo,Great Basin Valleys,2,2,36.869,-118.159,T7n R17e S13,County of Inyo,Lower Owens River Project,Hand Pile,UNK,UNK
11/19/2012,Great Basin Unified APCD,Mono,Great Basin Valleys,40,40,37.622,-119.802,UNK,US Forest Service,Crystal Piles FY14,UNK,UNK,UNK
11/19/2012,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.024,-121.213,UNK,US Forest Service,Gansner Bar Admin,Hand Pile,Mixed Conifer,UNK
11/19/2012,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.152,-120.948,UNK,US Forest Service,Greenville CG,Hand Pile,Mixed Conifer,UNK
11/19/2012,Placer County APCD,Placer,Mountain Counties,1,1,39.085,-120.736,UNK,US Forest Service,Seed Orchard Handpiles,Hand Pile,Slash,UNK
11/19/2012,Placer County APCD,Placer,Sacramento Valley,2,2,39.015,-121.136,UNK,Bella Wildfire & Forestry Services,HBRP 1,Hand Pile,Natural,UNK
11/19/2012,Tehama County APCD,Tehama,Sacramento Valley,60,30,39.944,-122.804,UNK,Crane Mills,Middle Ridge THP,Machine Pile,Slash,UNK
11/20/2012,El Dorado County AQMD,El Dorado,Mountain Counties,3,1,38.606,-120.513,UNK,Leoni Meadows Camp,Leoni Meadows,UNK,UNK,UNK
11/20/2012,El Dorado County AQMD,El Dorado,Mountain Counties,3,3,38.712,-120.594,UNK,US Forest Service,Sly Park Hotshot Base & Sierra Springs Guard Station,Hand Pile,Natural,15
11/20/2012,Placer County APCD,Placer,Sacramento Valley,2,2,39.015,-121.136,UNK,Bella Wildfire & Forestry Services,HBRP 1,Hand Pile,Natural,UNK
11/20/2012,Placer County APCD,Placer,Mountain Counties,4,3,39.172,-120.461,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/20/2012,Placer County APCD,Placer,Mountain Counties,4,4,39.085,-120.736,UNK,US Forest Service,Seed Orchard Handpiles,Hand Pile,Slash,UNK
11/21/2012,Great Basin Unified APCD,Inyo,Great Basin Valleys,2,2,36.869,-118.159,TNA RNA SNA,County of Inyo,Lower Owens River Project,Hand Pile,UNK,UNK
11/26/2012,Butte County AQMD,Butte,Sacramento Valley,UNK,1,39.767,-121.314,UNK,US Forest Service,FRRD Pile Burn Butte County,UNK,UNK,UNK
11/26/2012,Butte County AQMD,Butte,Sacramento Valley,11.329,11.329,39.902,-121.5,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/26/2012,Butte County AQMD,Butte,Sacramento Valley,13.205,13.205,39.909,-121.499,UNK,Sierra Pacific Industries,SMP not found,UNK,UNK,UNK
11/26/2012,Butte County AQMD,Butte,Sacramento Valley,UNK,25,40.115,-121.478,UNK,US Forest Service,Jonesville,Hand Pile,Slash,UNK
11/26/2012,El Dorado County AQMD,El Dorado,Mountain Counties,4,4,38.841,-120.307,UNK,US Forest Service,Bosworth BFPs,Machine Pile,Slash,UNK
11/26/2012,El Dorado County AQMD,El Dorado,Mountain Counties,34,34,38.84,-120.307,TNA RNA SNA,US Forest Service,Bosworth,Machine Pile,Slash,UNK
11/26/2012,El Dorado County AQMD,El Dorado,Mountain Counties,49,49,38.821,-120.381,UNK,Sierra Pacific Industries,QUIVER,Machine Pile,Slash,UNK
11/26/2012,El Dorado County AQMD,El Dorado,Mountain Counties,57,57,38.931,-120.437,UNK,Sierra Pacific Industries,YA KNOW,Machine Pile,Slash,UNK
11/26/2012,El Dorado County AQMD,El Dorado,Mountain Counties,160,160,38.704,-120.497,TNA RNA SNA,US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
11/26/2012,Placer County APCD,Placer,Mountain Counties,10,5,39.1,-120.548,UNK,US Forest Service,Last Chance Handpiles,Hand Pile,Slash,UNK
11/26/2012,Placer County APCD,Placer,Sacramento Valley,20,12,39.015,-121.136,TNA RNA SNA,Bella Wildfire & Forestry Services,HBRP 1,Hand Pile,Natural,UNK
11/26/2012,Placer County APCD,Placer,Mountain Counties,40,15,39.104,-120.543,UNK,US Forest Service,Last chance Grapple piles,Machine Pile,Slash,UNK
11/26/2012,Tehama County APCD,Shasta,Sacramento Valley,15,15,0,0,UNK,Bureau of Land Management,Spring Branch Road,Hand Pile,Brush,UNK
11/27/2012,Butte County AQMD,Butte,Sacramento Valley,UNK,20,39.868,-121.59,UNK,US Forest Service,Concow Green Pile Burn,UNK,UNK,UNK
